fight_date,bout_id,has_title,rounds_scheduled,star_rating,fight_city,fight_region,fight_country,fight_venue,f_a_name,f_a_age,f_a_stance,f_a_is_southpaw,f_a_is_home,f_a_total_fights,f_a_total_wins,f_a_opponents_koed,f_a_win_ratio,f_a_ko_ratio,f_a_stopped_rate,f_a_kod_rate,f_a_rtd_rate,f_a_opp_win_pct,f_a_amateur_bouts,f_a_amateur_win_pct,f_a_ring_rust,f_a_career_len,f_a_fights_per_year,f_a_weight_shift,f_a_win_streak,f_a_loss_streak,f_a_last_5_ko,f_a_last_5_won,f_a_last_5_lost,f_a_weighted_wins,f_a_weighted_kos,f_a_weight_kg,f_a_height_cm,f_a_reach_cm,f_b_name,f_b_age,f_b_stance,f_b_is_southpaw,f_b_is_home,f_b_total_fights,f_b_total_wins,f_b_opponents_koed,f_b_win_ratio,f_b_ko_ratio,f_b_stopped_rate,f_b_kod_rate,f_b_rtd_rate,f_b_opp_win_pct,f_b_amateur_bouts,f_b_amateur_win_pct,f_b_ring_rust,f_b_career_len,f_b_fights_per_year,f_b_weight_shift,f_b_win_streak,f_b_loss_streak,f_b_last_5_ko,f_b_last_5_won,f_b_last_5_lost,f_b_weighted_wins,f_b_weighted_kos,f_b_weight_kg,f_b_height_cm,f_b_reach_cm,is_rematch,f_a_prev_win_vs_opp,stance_matchup,fights_diff,weighted_win_diff,momentum_diff,opp_win_pct_diff,fights_per_year_diff,opponents_koed_diff,ko_rate_diff,stopped_rate_diff,age_diff,age_squared_diff,height_diff,reach_diff,f_a_country_adv,f_a_hometown_adv,f_b_country_adv,f_b_hometown_adv,hometown_adv_diff,raw_result,target_fighter_a_won,target_is_stoppage
2017-03-25,2147863,1,10,1,FAJARDO,,PUERTO RICO,PARQUE CONCEPCION PEREZ ALBERTO,ARTURO SANTOS REYES,31.0,,0,0.0,25.0,19,5,0.76,0.2,0.0,0.0,0.0,0.565,16.0,0.563,92,7.74,3.23,2.700000000000003,1,0,0,2,3,1.61,0.08,58.7,163.0,0.0,ALFREDO SANTIAGO,23.0,O,0,0.0,7.0,7,2,1.0,0.286,0.0,0.0,0.0,0.6,11.0,0.727,105,1.82,3.84,0.5,7,0,1,5,0,3.43,0.61,59.0,180.0,0.0,0,0,Unknown vs O,18.0,-1.82,-6,-0.035,-0.616,3,-0.086,0.0,8.0,64.0,-17.0,,0,0,0,0,0,L,0,0
2017-03-25,2148241,0,4,0,PERVOURALSK,,RUSSIA,PNTZ PALACE OF CULTURE,SHAROBIDDIN JURAKHONOV,20.0,O,0,0.0,2.0,1,1,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,35,0.79,2.55,0.75,0,1,1,1,1,0.58,0.58,60.65,170.0,0.0,ZAUR ABDULLAEV,23.0,O,0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,21.0,0.524,21,0.06,17.39,0.0,1,0,1,1,0,0.96,0.96,62.5,175.0,0.0,0,0,O vs O,1.0,-0.38,-1,1.0,-14.848,0,-0.5,0.0,-3.0,9.0,-5.0,,0,0,1,0,0,L,0,0
2017-03-25,2150138,0,6,2,GUADALAJARA,JALISCO,MEXICO,GIMNASIO USOS MÚLTIPLES UDEG,GABRIEL GOLLAZ VALENZUELA,23.0,O,0,1.0,4.0,3,1,0.75,0.25,0.25,0.25,0.0,0.545,0.0,0.0,105,1.67,2.4,-2.0,0,1,1,3,1,1.42,0.31,60.5,178.0,185.0,WILLIAM ZEPEDA SEGURA,21.0,S,1,1.0,9.0,9,8,1.0,0.889,0.0,0.0,0.0,0.344,11.0,0.455,35,1.36,6.61,-1.0,9,0,5,5,0,5.66,5.09,60.5,175.0,177.0,0,0,O vs S,-5.0,-4.24,-9,0.202,-4.219,-7,-0.639,0.25,2.0,4.0,3.0,8.0,1,1,1,0,1,L,0,0
2017-03-25,2151041,0,0,1,PALENQUE,CHIAPAS,MEXICO,GIMNASIO MUNICIPAL,DANIEL ROSAS,28.0,O,0,1.0,24.0,20,12,0.833,0.5,0.083,0.042,0.042,0.759,0.0,0.0,330,9.36,2.57,2.3999999999999986,0,1,1,3,2,1.32,0.55,57.4,170.0,165.0,WILLMANK CANONICO BRITO,30.0,S,1,0.0,7.0,3,2,0.429,0.286,0.0,0.0,0.0,0.612,0.0,0.0,413,2.74,2.55,-0.10000000000000142,0,1,0,1,1,0.6,0.31,57.6,169.0,0.0,0,0,O vs S,17.0,0.72,0,0.147,0.014,10,0.214,0.083,-2.0,4.0,1.0,,1,0,0,0,0,L,0,1
2017-03-24,2142426,0,4,0,AVELLANEDA,BUENOS AIRES,ARGENTINA,RACING CLUB,FERNANDO ARIEL DEMARCO,30.0,O,0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,98,0.27,3.73,-0.8999999999999986,0,1,0,0,1,0.0,0.0,59.0,0.0,0.0,AGUSTIN EZEQUIEL QUINTANA,21.0,O,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,59.7,174.0,0.0,0,0,O vs O,1.0,0.0,0,0.0,3.727,0,0.0,1.0,9.0,81.0,,,1,0,1,0,0,L,0,1
2017-03-24,2145434,0,4,0,GLASGOW,SCOTLAND,UNITED KINGDOM,CROWNE PLAZA HOTEL,DAMIAN LAWNICZAK,37.0,O,0,0.0,26.0,3,0,0.115,0.0,0.115,0.115,0.0,0.636,0.0,0.0,27,13.07,1.99,0.29999999999999716,0,7,0,0,5,0.97,0.0,61.5,165.0,0.0,JORDAN MCCORRY,26.0,O,0,1.0,15.0,11,2,0.733,0.133,0.067,0.067,0.0,0.124,0.0,0.0,34,5.37,2.8,5.700000000000003,0,1,1,3,2,2.4,0.37,63.0,0.0,0.0,0,0,O vs O,11.0,-1.43,0,0.511,-0.806,-2,-0.133,0.049,11.0,121.0,,,0,0,0,0,0,L,0,0
2017-03-18,2136507,0,10,1,MELBOURNE PARK,VICTORIA,AUSTRALIA,FUNCTION CENTRE,VIRGIL PUTON,28.0,O,0,0.0,23.0,16,8,0.696,0.348,0.0,0.0,0.0,0.473,0.0,0.0,323,6.07,3.79,-1.5,1,0,1,2,3,1.81,1.15,57.0,168.0,0.0,IBRAHIM BALLA,27.0,O,0,1.0,11.0,10,7,0.909,0.636,0.091,0.091,0.0,0.513,39.0,0.641,98,4.07,2.7,-0.8999999999999986,1,0,3,4,1,2.61,2.03,57.0,173.0,0.0,0,0,O vs O,12.0,-0.8,0,-0.04,1.084,1,-0.289,-0.091,1.0,1.0,-5.0,,0,0,1,0,0,L,0,0
2017-03-18,2147847,0,10,1,CORDOBA,CORDOBA,ARGENTINA,POLIDEPORTIVO GENERAL PAZ,FABIAN OSCAR OROSCO,32.0,O,0,1.0,35.0,27,9,0.771,0.257,0.086,0.086,0.0,0.518,0.0,0.0,238,8.68,4.03,-0.8999999999999986,0,1,1,2,2,2.01,0.91,55.2,171.0,0.0,ALAN ISAIAS LUQUES CASTILLO,26.0,O,0,1.0,25.0,19,8,0.76,0.32,0.08,0.08,0.0,0.552,1.0,1.0,28,4.82,5.19,0.5,0,1,1,3,2,3.76,1.44,55.3,168.0,0.0,0,0,O vs O,10.0,-1.75,0,-0.034,-1.16,1,-0.063,0.006,6.0,36.0,3.0,,1,0,1,1,-1,L,0,1
2017-03-17,2130396,0,6,0,NASHVILLE,TENNESSEE,USA,STATE FAIRGROUNDS SPORTS ARENA,MICAH BRANCH,28.0,O,0,1.0,21.0,2,0,0.095,0.0,0.0,0.0,0.0,0.815,9.0,0.444,273,4.9,4.28,2.3999999999999986,0,10,0,0,5,0.14,0.0,59.1,0.0,0.0,AUSTIN DULAY,22.0,S,1,1.0,8.0,8,6,1.0,0.75,0.0,0.0,0.0,0.153,8.0,0.375,43,1.42,5.65,-2.0,8,0,3,5,0,4.71,3.45,59.1,178.0,170.0,0,0,O vs S,13.0,-4.56,-8,0.662,-1.369,-6,-0.75,0.0,6.0,36.0,,,0,0,1,1,-1,L,0,1
2017-03-17,2143144,0,8,1,MOSCOW,,RUSSIA,KRC ARBAT,ELDORBEK SAYIDOV,24.0,O,0,0.0,3.0,1,1,0.333,0.333,0.0,0.0,0.0,0.286,0.0,0.0,112,1.14,2.63,1.8999999999999986,0,1,1,1,1,0.45,0.45,65.8,176.0,173.0,VLADIMIR SARUKHANYAN,28.0,O,0,0.0,4.0,4,2,1.0,0.5,0.0,0.0,0.0,0.442,22.0,0.5,89,0.63,6.35,0.30000000000001137,4,0,2,4,0,2.91,1.42,64.4,170.0,172.0,0,0,O vs O,-1.0,-2.46,-4,-0.156,-3.724,-1,-0.167,0.0,-4.0,16.0,6.0,1.0,0,0,0,0,0,L,0,0
2017-03-17,2149139,0,6,0,HERMOSILLO,SONORA,MEXICO,GIMNASIO SOLIDARIDAD,IVAN CHAVELA RESENDIZ,29.0,O,0,1.0,51.0,3,1,0.059,0.02,0.706,0.706,0.0,0.62,0.0,0.0,15,9.39,5.43,-2.0,0,17,0,0,5,0.2,0.01,60.0,0.0,0.0,MISAEL CABRERA URIAS,18.0,O,0,1.0,4.0,4,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.44,9.13,-0.3999999999999986,4,0,4,4,0,3.18,3.18,61.0,0.0,0.0,0,0,O vs O,47.0,-2.98,-4,0.62,-3.7,-3,-0.98,0.706,11.0,121.0,,,1,0,1,0,0,L,0,1
2017-03-17,2151426,0,6,1,LOS ALGODONES,BAJA CALIFORNIA,MEXICO,GIMNASIO DE BOX,GUADALUPE ACOSTA RODRIGUEZ,24.0,O,0,1.0,10.0,9,6,0.9,0.6,0.0,0.0,0.0,0.329,1.0,0.0,45,3.79,2.64,1.6999999999999957,1,0,3,4,1,4.44,3.11,60.9,0.0,0.0,CRISTIAN BIELMA,24.0,O,0,1.0,7.0,6,3,0.857,0.429,0.0,0.0,0.0,0.424,1.0,1.0,75,2.05,3.42,0.0,4,0,2,4,1,3.26,1.95,62.5,0.0,0.0,0,0,O vs O,3.0,1.18,-3,-0.095,-0.783,3,0.171,0.0,0.0,0.0,,,1,0,1,0,0,L,0,0
2017-03-17,2151644,0,8,0,MONTERREY,NUEVO LEÓN,MEXICO,ARENA JOSÉ SULAIMÁN,LUIS MANRIQUEZ GONZALEZ,30.0,,0,1.0,8.0,3,0,0.375,0.0,0.25,0.25,0.0,0.6,0.0,0.0,98,4.39,1.82,-2.8999999999999986,0,3,0,0,3,0.21,0.0,59.0,0.0,0.0,DIEGO FABIAN ELIGIO,21.0,O,0,1.0,15.0,14,6,0.933,0.4,0.0,0.0,0.0,0.48,0.0,0.0,154,2.93,5.12,-1.5,3,0,3,4,1,3.99,2.11,59.0,0.0,0.0,0,0,Unknown vs O,-7.0,-3.79,-3,0.12,-3.293,-6,-0.4,0.25,9.0,81.0,,,0,0,1,1,-1,L,0,0
2017-03-17,2151645,0,10,0,MONTERREY,NUEVO LEÓN,MEXICO,ARENA JOSÉ SULAIMÁN,DUNIS LINAN,36.0,O,0,0.0,61.0,24,17,0.393,0.279,0.115,0.115,0.0,0.739,0.0,0.0,21,16.11,3.79,0.0,0,2,0,1,2,1.43,0.68,62.0,0.0,0.0,JESUS AREVALO,28.0,O,0,1.0,24.0,22,13,0.917,0.542,0.042,0.042,0.0,0.573,0.0,0.0,55,5.96,4.03,3.0,1,0,3,4,1,5.89,3.15,62.0,0.0,0.0,0,0,O vs O,37.0,-4.46,-1,0.166,-0.243,4,-0.263,0.073,8.0,64.0,,,0,0,1,0,0,L,0,0
2017-03-16,2150693,0,6,0,SANTO DOMINGO,,DOMINICAN REPUBLIC,CASA DE LOS CLUBES,JUAN ALBERTO GARCIA PEREZ,21.0,,0,1.0,2.0,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.24,8.3,0.9000000000000057,2,0,2,2,0,1.79,1.79,61.2,0.0,0.0,LUIS VAZQUEZ OGANDO,22.0,,0,1.0,32.0,0,0,0.0,0.0,0.531,0.438,0.094,0.71,0.0,0.0,20,3.12,10.27,-0.3999999999999986,0,32,0,0,5,0.0,0.0,62.6,0.0,0.0,0,0,Unknown vs Unknown,-30.0,1.79,2,-0.71,-1.97,2,1.0,-0.531,-1.0,1.0,,,1,1,1,0,1,W,1,1
2017-03-14,2147173,0,4,0,TUNICA,MISSISSIPPI,USA,FITZGERALD'S CASINO & HOTEL,JUSTIN SAVI,33.0,,0,0.0,41.0,29,19,0.707,0.463,0.098,0.098,0.0,0.7,0.0,0.0,32,15.28,2.68,0.9000000000000057,0,2,1,1,4,1.53,1.19,61.2,0.0,0.0,JUSTIN PAULDO,23.0,O,0,1.0,9.0,8,4,0.889,0.444,0.0,0.0,0.0,0.362,3.0,0.333,192,2.75,3.27,0.8000000000000043,3,0,2,4,1,2.86,1.22,61.6,170.0,183.0,0,0,Unknown vs O,32.0,-1.33,-3,0.338,-0.588,15,0.019,0.098,10.0,100.0,,,0,0,1,0,0,L,0,0
2017-03-11,2136629,0,10,2,VERONA,NEW YORK,USA,TURNING STONE RESORT & CASINO,YURIORKIS GAMBOA,35.0,O,0,0.0,26.0,25,17,0.962,0.654,0.038,0.038,0.0,0.847,93.0,0.806,448,9.87,2.63,-0.8999999999999986,2,0,1,4,1,0.85,0.26,59.4,166.0,165.0,RENE ALVARADO,28.0,O,0,0.0,31.0,24,16,0.774,0.516,0.032,0.032,0.0,0.624,0.0,0.0,239,8.86,3.5,0.6000000000000014,1,0,1,2,3,1.98,1.09,59.1,170.0,183.0,0,0,O vs O,-5.0,-1.13,1,0.223,-0.867,1,0.138,0.006,7.0,49.0,-4.0,-18.0,0,0,0,0,0,W,1,0
2017-03-11,2139593,0,4,0,NEWCASTLE,TYNE AND WEAR,UNITED KINGDOM,WALKER ACTIVITY DOME,YOUSSEF AL HAMIDI,39.0,O,0,0.0,120.0,14,1,0.117,0.008,0.025,0.025,0.0,0.78,0.0,0.0,8,10.43,11.5,-1.0999999999999943,0,1,0,1,4,1.5,0.0,63.5,165.0,0.0,KRIS PILKINGTON,29.0,O,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,63.0,168.0,0.0,0,0,O vs O,120.0,1.5,0,0.78,11.504,1,0.008,0.025,10.0,100.0,-3.0,,0,0,1,0,0,L,0,0
2017-03-10,2115472,1,10,1,BELFAST,NORTHERN IRELAND,UNITED KINGDOM,WATERFRONT HALL,JAMES TENNYSON,24.0,O,0,1.0,19.0,17,13,0.895,0.684,0.105,0.105,0.0,0.356,35.0,0.657,125,4.5,4.22,-1.6999999999999957,1,0,3,4,1,3.57,2.33,58.6,173.0,0.0,DECLAN GERAGHTY,27.0,S,1,0.0,15.0,14,4,0.933,0.267,0.0,0.0,0.0,0.179,47.0,0.532,125,2.84,5.29,-1.2999999999999972,8,0,2,5,0,4.93,1.81,58.5,0.0,0.0,0,0,O vs S,4.0,-1.36,-7,0.177,-1.067,9,0.418,0.105,-3.0,9.0,,,1,0,0,0,0,W,1,1
2017-03-04,2139585,1,10,1,GURABO,,PUERTO RICO,COLISEO FERNANDO 'RUBE' HERNÁNDEZ,JAYSON VELEZ,29.0,O,0,1.0,28.0,23,16,0.821,0.571,0.0,0.0,0.0,0.655,3.0,0.667,84,9.35,2.99,-0.29999999999999716,0,4,0,1,4,0.78,0.32,58.7,173.0,173.0,ALBERTO MERCADO,29.0,S,1,1.0,14.0,13,3,0.929,0.214,0.0,0.0,0.0,0.609,1.0,0.0,168,7.51,1.86,0.0,13,0,1,4,0,2.11,0.38,58.5,175.0,178.0,0,0,O vs S,14.0,-1.33,-13,0.046,1.13,13,0.357,0.0,0.0,0.0,-2.0,-5.0,1,0,0,0,0,W,1,0
2017-03-04,2145211,0,8,0,MEDELLIN,,COLOMBIA,COLISEO CARLOS MAURO HOYOS,JOSE FLOREZ,0.0,,0,1.0,4.0,0,0,0.0,0.0,1.0,1.0,0.0,0.734,0.0,0.0,350,4.76,0.84,-1.3999999999999986,0,4,0,0,4,0.0,0.0,58.5,0.0,0.0,RENE TELLEZ GIRON,18.0,O,0,0.0,7.0,7,3,1.0,0.429,0.0,0.0,0.0,0.938,0.0,0.0,147,1.34,5.22,-1.0,7,0,2,5,0,3.95,1.64,59.0,165.0,173.0,0,0,Unknown vs O,-3.0,-3.95,-7,-0.203,-4.377,-3,-0.429,1.0,,,,,0,0,0,0,0,L,0,1
2017-03-03,2134027,1,12,2,SAINT-QUENTIN,AISNE,FRANCE,PALAIS DES SPORTS,VYACHESLAV GUSEV,32.0,O,0,0.0,25.0,22,6,0.88,0.24,0.0,0.0,0.0,0.668,0.0,0.0,440,13.34,1.87,-0.8999999999999986,2,0,1,4,1,0.89,0.39,58.0,163.0,0.0,GUILLAUME FRENOIS,34.0,S,1,1.0,43.0,42,10,0.977,0.233,0.0,0.0,0.0,0.459,2.0,0.0,113,10.79,3.99,-0.7000000000000028,11,0,2,5,0,4.42,1.89,58.0,172.0,0.0,0,0,O vs S,-18.0,-3.54,-9,0.209,-2.112,-4,0.007,0.0,-2.0,4.0,-9.0,,0,0,1,1,-1,L,0,0
2017-03-03,2148012,0,4,0,TIJUANA,BAJA CALIFORNIA,MEXICO,PLAZA EL TIGRE,ABEL MENDOZA,22.0,O,0,0.0,3.0,3,2,1.0,0.667,0.0,0.0,0.0,0.0,13.0,0.538,174,0.96,3.14,-1.2000000000000028,3,0,2,3,0,1.81,1.29,59.5,173.0,171.0,ELIAS BENITEZ PACHECO,31.0,,0,1.0,5.0,0,0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.0,7,0.76,6.55,-1.5,0,5,0,0,5,0.0,0.0,61.0,0.0,0.0,0,0,O vs Unknown,-2.0,1.81,3,-0.6,-3.406,2,0.667,-0.6,-9.0,81.0,,,0,0,0,0,0,W,1,0
2017-03-03,2153104,0,10,0,CULIACAN,SINALOA,MEXICO,POLIDEPORTIVO JUAN S. MILLAN,JESUS ARTURO ACOSTA ZAZUETA,24.0,O,0,1.0,29.0,19,10,0.655,0.345,0.103,0.069,0.034,0.517,0.0,0.0,168,9.62,3.02,2.5,1,0,0,3,2,2.84,0.27,60.1,0.0,0.0,ELEAZAR VALENZUELA CARRILLO,23.0,O,0,1.0,23.0,13,10,0.565,0.435,0.043,0.043,0.0,0.636,0.0,0.0,20,4.83,4.76,0.8500000000000014,0,0,0,1,3,2.05,1.12,61.7,170.0,173.0,1,1,O vs O,6.0,0.79,1,-0.119,-1.747,0,-0.09,0.06,1.0,1.0,,,1,0,1,0,0,W,1,0
2017-03-02,2145858,0,6,0,TIJUANA,BAJA CALIFORNIA,MEXICO,RANCHO GRANDE BAR,IVAN CHAVELA RESENDIZ,29.0,O,0,1.0,50.0,3,1,0.06,0.02,0.7,0.7,0.0,0.62,0.0,0.0,20,9.35,5.35,-2.0,0,16,0,0,5,0.2,0.01,62.0,0.0,0.0,HECTOR JESUS GARCIA MONTES,23.0,O,0,1.0,16.0,9,5,0.563,0.313,0.0,0.0,0.0,0.518,0.0,0.0,73,3.35,4.77,2.0,2,0,2,3,2,3.53,1.97,62.0,0.0,0.0,0,0,O vs O,34.0,-3.32,-2,0.102,0.573,-4,-0.293,0.7,6.0,36.0,,,1,0,1,1,-1,L,0,1
2017-02-26,2149498,0,10,0,ILIGAN CITY,LANAO DEL NORTE,PHILIPPINES,BARANGAY POBLACION COVERED COURT,ALVIN MAKILING,29.0,O,0,1.0,26.0,10,3,0.385,0.115,0.0,0.0,0.0,0.71,0.0,0.0,80,7.79,3.34,-4.0,0,0,0,0,4,0.19,0.13,59.0,168.0,0.0,MARVIN ESQUIERDO,22.0,O,0,1.0,10.0,7,6,0.7,0.6,0.1,0.1,0.0,0.437,6.0,0.5,100,2.03,4.92,0.5,0,1,4,4,1,3.21,2.93,57.6,174.0,174.0,0,0,O vs O,16.0,-3.02,0,0.274,-1.585,-3,-0.485,-0.1,7.0,49.0,-6.0,,1,0,1,0,0,L,0,0
2017-02-25,2141302,0,8,0,CIUDAD SANDINO,,NICARAGUA,PLAZA LOS CABROS,SERGIO GONZALEZ,29.0,O,0,1.0,15.0,7,4,0.467,0.267,0.133,0.133,0.0,0.503,0.0,0.0,98,3.49,4.3,53.3,0,3,0,0,3,1.56,0.53,53.3,0.0,0.0,ALEXANDER ESPINOZA,24.0,O,0,1.0,13.0,12,6,0.923,0.462,0.0,0.0,0.0,0.541,12.0,0.333,70,1.94,6.72,-0.20000000000000284,12,0,1,5,0,5.83,2.33,53.4,168.0,170.0,1,0,O vs O,2.0,-4.28,-12,-0.039,-2.419,-2,-0.195,0.133,5.0,25.0,,,1,0,1,0,0,L,0,0
2017-02-25,2144834,0,4,0,UTRERA,ANDALUCÍA,SPAIN,PLAZA DE ABASTOS,CARLOS PEREZ,30.0,O,0,1.0,13.0,8,1,0.615,0.077,0.0,0.0,0.0,0.368,0.0,0.0,14,4.71,2.76,0.0,2,0,0,3,2,2.68,0.12,0.0,174.0,0.0,REYNALDO MORA,23.0,O,0,0.0,29.0,7,4,0.241,0.138,0.276,0.241,0.034,0.834,0.0,0.0,28,4.33,6.69,0.0,0,21,0,0,5,0.7,0.43,0.0,0.0,0.0,0,0,O vs O,-16.0,1.98,2,-0.466,-3.934,-3,-0.061,-0.276,7.0,49.0,,,1,0,0,0,0,W,1,0
2017-02-24,2131797,0,6,0,MIDDLETON,LANCASHIRE,UNITED KINGDOM,MIDDLETON ARENA,REYNALDO CAJINA,36.0,O,0,0.0,59.0,14,10,0.237,0.169,0.136,0.119,0.017,0.798,0.0,0.0,90,10.83,5.45,60.8,0,11,0,0,5,0.62,0.23,60.8,166.0,0.0,ZELFA BARRETT,24.0,O,0,1.0,14.0,14,8,1.0,0.571,0.0,0.0,0.0,0.099,1.0,0.0,69,2.34,5.99,0.0,14,0,5,5,0,6.63,4.75,60.0,170.0,173.0,0,0,O vs O,45.0,-6.01,-14,0.699,-0.546,2,-0.402,0.136,12.0,144.0,-4.0,,0,0,1,0,0,L,0,1
2017-02-24,2136780,0,6,0,SANTO DOMINGO,,DOMINICAN REPUBLIC,MAUNOLOA NIGHT CLUB Y CASINO,ROBINSON GARCIA,25.0,O,0,0.0,4.0,2,1,0.5,0.25,0.0,0.0,0.0,0.846,0.0,0.0,83,1.28,3.12,0.9000000000000057,0,2,1,2,2,0.83,0.41,57.2,0.0,0.0,HECTOR LUIS GARCIA,26.0,S,1,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.667,53.0,0.717,70,0.19,5.22,0.5999999999999943,1,0,1,1,0,0.88,0.88,57.8,175.0,170.0,0,0,O vs S,3.0,-0.04,-1,0.179,-2.103,0,-0.75,0.0,-1.0,1.0,,,0,0,1,0,0,L,0,0
2017-02-18,2131845,0,8,1,PAISLEY,SCOTLAND,UNITED KINGDOM,LAGOON LEISURE CENTRE,JORDAN MCCORRY,26.0,O,0,1.0,14.0,11,2,0.786,0.143,0.071,0.071,0.0,0.114,0.0,0.0,62,5.27,2.65,-6.0,2,0,1,3,2,2.57,0.39,57.3,0.0,0.0,RYAN MOORHEAD,29.0,O,0,1.0,9.0,8,1,0.889,0.111,0.111,0.111,0.0,0.149,1.0,0.0,134,2.97,3.03,-4.200000000000003,5,0,1,5,0,2.63,0.37,57.3,173.0,0.0,0,0,O vs O,5.0,-0.06,-3,-0.036,-0.372,1,0.032,-0.04,-3.0,9.0,,,0,0,1,0,0,L,0,0
2017-02-18,2132860,0,8,0,STOKE-ON-TRENT,STAFFORDSHIRE,UNITED KINGDOM,FENTON MANOR SPORTS COMPLEX,MICHAEL MOONEY,32.0,O,0,1.0,32.0,8,3,0.25,0.094,0.094,0.094,0.0,0.592,0.0,0.0,62,3.68,8.7,-0.9000000000000057,0,12,0,0,5,1.07,0.39,64.0,0.0,0.0,KIERON MCLAREN,24.0,O,0,1.0,9.0,9,0,1.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,140,2.38,3.79,1.6000000000000014,9,0,0,5,0,3.53,0.0,63.7,178.0,0.0,1,0,O vs O,23.0,-2.46,-9,0.514,4.909,3,0.094,0.094,8.0,64.0,,,1,0,1,1,-1,L,0,0
2017-02-18,2133379,0,10,2,CHELYABINSK,,RUSSIA,TRAKTOR SPORT PALACE,ROGELIO JUN DOLIGUEZ,26.0,S,1,0.0,26.0,21,15,0.808,0.577,0.0,0.0,0.0,0.561,0.0,0.0,63,7.09,3.67,1.0999999999999943,2,0,1,3,2,2.02,1.46,58.3,170.0,175.0,SHAVKATDZHON RAKHIMOV,23.0,S,1,0.0,8.0,8,6,1.0,0.75,0.0,0.0,0.0,0.464,30.0,0.667,63,1.2,6.64,-0.19999999999999574,8,0,4,5,0,4.97,3.92,58.7,174.0,0.0,0,0,S vs S,18.0,-2.95,-6,0.098,-2.974,9,-0.173,0.0,3.0,9.0,-4.0,,0,0,0,0,0,L,0,1
2017-02-18,2135571,0,6,0,CHELYABINSK,,RUSSIA,TRAKTOR SPORT PALACE,SHAROBIDDIN JURAKHONOV,20.0,O,0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,252,0.69,1.45,4.0,1,0,1,1,0,0.62,0.62,59.9,170.0,0.0,AKZHOL SULAIMANBEK UULU,27.0,S,1,0.0,4.0,4,4,1.0,1.0,0.0,0.0,0.0,0.0,34.0,0.529,72,0.48,8.3,-0.6999999999999957,4,0,4,4,0,3.19,3.19,59.6,168.0,0.0,0,0,O vs S,-3.0,-2.57,-3,1.0,-6.852,-3,0.0,0.0,-7.0,49.0,2.0,,0,0,0,0,0,L,0,0
2017-02-18,2138491,0,6,0,BETHNAL GREEN,LONDON,UNITED KINGDOM,YORK HALL,DAMIAN LAWNICZAK,37.0,O,0,0.0,24.0,3,0,0.125,0.0,0.125,0.125,0.0,0.587,0.0,0.0,112,12.97,1.85,1.2999999999999972,0,5,0,0,5,1.04,0.0,60.3,165.0,0.0,GEORGE JUPP,26.0,O,0,1.0,17.0,14,4,0.824,0.235,0.059,0.059,0.0,0.465,1.0,0.0,133,6.75,2.52,-0.8999999999999986,1,0,0,4,1,2.38,0.32,59.9,176.0,0.0,0,0,O vs O,7.0,-1.34,-1,0.123,-0.669,-4,-0.235,0.066,11.0,121.0,-11.0,,0,0,1,0,0,L,0,0
2017-02-18,2140108,0,6,0,LEON,CASTILLA Y LEÓN,SPAIN,POLIDEPORTIVO MARGARITA RAMOS,ISMAEL GARCIA,27.0,O,0,1.0,5.0,5,2,1.0,0.4,0.0,0.0,0.0,0.25,0.0,0.0,84,1.0,5.02,-60.0,5,0,2,5,0,3.39,1.23,0.0,172.0,0.0,YAGO BARROS,34.0,O,0,1.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,14,0.36,8.24,0.0,0,0,0,0,2,0.0,0.0,0.0,167.0,0.0,0,0,O vs O,2.0,3.39,5,-0.5,-3.222,2,0.4,0.0,-7.0,49.0,5.0,,1,0,1,0,0,W,1,0
2017-02-18,2141064,0,10,1,MAR DE AJO,BUENOS AIRES,ARGENTINA,CLUB SOCIAL Y DEPORTIVO MAR DE AJÓ,ALAN ISAIAS LUQUES CASTILLO,26.0,O,0,1.0,24.0,19,8,0.792,0.333,0.083,0.083,0.0,0.543,1.0,1.0,78,4.74,5.06,-0.5,1,0,1,3,2,3.96,1.52,54.8,168.0,0.0,DIEGO ALBERTO RUIZ,23.0,O,0,1.0,14.0,12,6,0.857,0.429,0.0,0.0,0.0,0.421,0.0,0.0,98,2.59,5.41,1.2999999999999972,1,0,2,4,1,4.35,2.41,54.8,169.0,0.0,0,0,O vs O,10.0,-0.39,0,0.122,-0.341,2,-0.095,0.083,3.0,9.0,-1.0,,1,0,1,0,0,L,0,0
